OpenTime,SUPER-USDT_Open,SUPER-USDT_High,SUPER-USDT_Low,SUPER-USDT_Close,SUPER-USDT_Volume,CloseTime,SUPER-USDT_QAV,SUPER-USDT_TradeNum,SUPER-USDT_TBBAV,SUPER-USDT_TBQAV,SUPER-USDT_Ignore,AVAX-USDT_Open,AVAX-USDT_High,AVAX-USDT_Low,AVAX-USDT_Close,AVAX-USDT_Volume,AVAX-USDT_QAV,AVAX-USDT_TradeNum,AVAX-USDT_TBBAV,AVAX-USDT_TBQAV,AVAX-USDT_Ignore,MATIC-USDT_Open,MATIC-USDT_High,MATIC-USDT_Low,MATIC-USDT_Close,MATIC-USDT_Volume,MATIC-USDT_QAV,MATIC-USDT_TradeNum,MATIC-USDT_TBBAV,MATIC-USDT_TBQAV,MATIC-USDT_Ignore,ETH-USDT_Open,ETH-USDT_High,ETH-USDT_Low,ETH-USDT_Close,ETH-USDT_Volume,ETH-USDT_QAV,ETH-USDT_TradeNum,ETH-USDT_TBBAV,ETH-USDT_TBQAV,ETH-USDT_Ignore,SAND-USDT_Open,SAND-USDT_High,SAND-USDT_Low,SAND-USDT_Close,SAND-USDT_Volume,SAND-USDT_QAV,SAND-USDT_TradeNum,SAND-USDT_TBBAV,SAND-USDT_TBQAV,SAND-USDT_Ignore,LUNA-USDT_Open,LUNA-USDT_High,LUNA-USDT_Low,LUNA-USDT_Close,LUNA-USDT_Volume,LUNA-USDT_QAV,LUNA-USDT_TradeNum,LUNA-USDT_TBBAV,LUNA-USDT_TBQAV,LUNA-USDT_Ignore,ADA-USDT_Open,ADA-USDT_High,ADA-USDT_Low,ADA-USDT_Close,ADA-USDT_Volume,ADA-USDT_QAV,ADA-USDT_TradeNum,ADA-USDT_TBBAV,ADA-USDT_TBQAV,ADA-USDT_Ignore,DOGE-USDT_Open,DOGE-USDT_High,DOGE-USDT_Low,DOGE-USDT_Close,DOGE-USDT_Volume,DOGE-USDT_QAV,DOGE-USDT_TradeNum,DOGE-USDT_TBBAV,DOGE-USDT_TBQAV,DOGE-USDT_Ignore,BTC-USDT_Open,BTC-USDT_High,BTC-USDT_Low,BTC-USDT_Close,BTC-USDT_Volume,BTC-USDT_QAV,BTC-USDT_TradeNum,BTC-USDT_TBBAV,BTC-USDT_TBQAV,BTC-USDT_Ignore
2022-02-16 17:00:00,1.1836,1.19,1.1645,1.1806,793973.0,2022-02-16 17:59:59.999,934113.5433,2808.0,423154.0,498484.8637,0.0,92.82,93.2,92.01,92.08,60178.17,5574160.2597,12282.0,29284.28,2712754.4997,0.0,1.781,1.784,1.764,1.771,1551751.0,2754072.401,4779.0,717850.6,1274349.2728,0.0,3080.65,3085.62,3067.57,3070.7,7765.6139,23891116.395236,18679.0,3474.4717,10688417.276026,0.0,4.1086,4.1148,4.0746,4.0919,1217829.0,4989709.9535,8057.0,703997.0,2884886.8014,0.0,55.95,56.05,55.59,55.6,56924.36,3176656.724,3443.0,24846.83,1386492.073,0.0,1.072,1.078,1.07,1.072,2069193.5,2221236.3887,4177.0,1085173.8,1165458.431,0.0,0.1474,0.1483,0.1472,0.1475,16541719.0,2443130.6662,3095.0,10901635.0,1610437.896,0.0,43647.37,43705.6,43544.32,43573.76,770.70691,33621995.8336692,22689.0,374.0712,16319437.3777946,0.0
2022-02-16 18:00:00,1.179,1.1804,1.1575,1.1784,506892.0,2022-02-16 18:59:59.999,593052.4369,2104.0,286221.0,335002.4827,0.0,92.06,93.18,91.74,92.95,73671.41,6806912.2293,13045.0,42841.73,3959604.811,0.0,1.77,1.792,1.765,1.788,2782767.3,4944472.9383,6966.0,1431698.2,2546514.5688,0.0,3070.61,3098.98,3065.14,3093.5,7508.6305,23162433.351738,20463.0,3742.2973,11545876.351881,0.0,4.0915,4.1309,4.0845,4.1209,1431026.0,5869874.7714,8893.0,775858.0,3183116.2332,0.0,55.6,56.1,55.12,55.95,132979.72,7372022.311,8456.0,79328.34,4397065.5263,0.0,1.071,1.08,1.069,1.077,2612293.9,2805569.4031,4529.0,1514180.7,1626656.4746,0.0,0.1474,0.1482,0.147,0.1481,7394761.0,1090918.9921,2039.0,3744021.0,552485.5353,0.0,43573.76,43892.0,43506.64,43847.16,986.45468,43124846.409169,26818.0,498.31712,21786444.0019565,0.0
2022-02-16 19:00:00,1.1773,1.2033,1.1729,1.2,1581715.0,2022-02-16 19:59:59.999,1887219.3389,4983.0,1078635.0,1287531.6206,0.0,92.96,96.29,92.5,96.13,290776.16,27597937.7687,55726.0,160421.66,15231353.6075,0.0,1.787,1.871,1.776,1.871,11672645.6,21404981.2242,49357.0,6385989.2,11712646.7562,0.0,3093.5,3186.77,3081.89,3169.28,52168.3139,164193446.836808,84620.0,27007.7668,85042729.6678,0.0,4.1207,4.2728,4.1179,4.2721,3873554.0,16246349.4354,30796.0,2175586.0,9122649.0156,0.0,55.94,57.18,55.8,56.94,211027.95,11939302.6041,12445.0,117321.9,6635501.4445,0.0,1.077,1.096,1.073,1.092,8121155.5,8822602.5387,14386.0,4353047.7,4729984.3411,0.0,0.148,0.1502,0.1475,0.15,32093332.0,4788145.7959,7923.0,18388766.0,2743808.212,0.0,43847.15,44344.64,43694.44,44220.0,3114.89967,137394405.6385858,66324.0,1621.2688,71508476.845967,0.0
2022-02-16 20:00:00,1.1991,1.2155,1.0506,1.0553,7769781.0,2022-02-16 20:59:59.999,8727265.8966,30216.0,3051889.0,3435473.3758,0.0,96.15,96.24,94.88,95.26,101882.5,9737511.6529,20475.0,42605.54,4073011.6125,0.0,1.871,1.878,1.852,1.855,5941916.1,11095005.717,19833.0,2743780.2,5124790.1283,0.0,3169.28,3179.1,3146.36,3148.58,16001.7713,50624105.963976,30243.0,7399.5679,23414452.264652,0.0,4.2723,4.3042,4.2151,4.2202,2108476.0,8999385.6225,17379.0,1150588.0,4910380.9398,0.0,56.95,57.08,56.52,56.65,56804.74,3223997.1881,6688.0,28860.99,1638118.4752,0.0,1.093,1.098,1.084,1.085,3473410.8,3792298.8023,6139.0,1568915.1,1714157.8741,0.0,0.15,0.1503,0.1491,0.1493,20201756.0,3026204.1569,3565.0,9562762.0,1433390.1725,0.0,44219.99,44376.58,44075.55,44093.62,1054.78133,46638982.4121361,29695.0,537.26234,23756767.1349645,0.0
2022-02-16 21:00:00,1.0564,1.0756,1.0383,1.0655,2259612.0,2022-02-16 21:59:59.999,2389490.1598,9940.0,1026804.0,1086517.3936,0.0,95.24,95.47,94.33,95.17,70871.11,6724582.6641,22187.0,33384.61,3169480.2853,0.0,1.854,1.869,1.84,1.852,2370630.7,4397350.0445,8881.0,1089767.0,2022066.8027,0.0,3148.58,3159.66,3125.17,3140.52,8153.892,25636087.933554,18606.0,4102.1267,12897740.966456,0.0,4.2195,4.2435,4.1846,4.2142,1121624.0,4730842.1159,8778.0,593905.0,2506392.1773,0.0,56.66,56.89,55.62,56.08,90670.78,5093256.136,8825.0,40479.51,2276198.3979,0.0,1.085,1.088,1.078,1.086,2825980.2,3061588.4675,5317.0,1509796.6,1636604.5156,0.0,0.1492,0.1495,0.1483,0.1491,11989412.0,1786048.5284,2876.0,5893623.0,877932.1609,0.0,44093.62,44165.0,43877.68,44068.34,685.57957,30189391.6560522,24596.0,301.90777,13296395.3668449,0.0
2022-02-16 22:00:00,1.0657,1.0657,1.0362,1.0571,1109887.0,2022-02-16 22:59:59.999,1163033.3214,4569.0,581815.0,609699.1602,0.0,95.17,97.0,95.0,96.05,85945.69,8261770.4928,26236.0,51445.39,4946653.2871,0.0,1.853,1.865,1.841,1.846,1721408.9,3186234.9981,5384.0,808455.9,1497454.4437,0.0,3140.49,3152.54,3125.06,3136.27,5328.1758,16729311.821309,18392.0,3159.6773,9922692.503255,0.0,4.2142,4.2523,4.1973,4.2212,956691.0,4043061.4277,6792.0,635802.0,2687199.6307,0.0,56.08,56.69,56.0,56.29,48196.69,2716608.1053,6859.0,25646.48,1445410.9071,0.0,1.085,1.091,1.082,1.086,2328474.5,2530394.147,4124.0,1270230.1,1380979.4708,0.0,0.1491,0.1495,0.1485,0.1492,9275194.0,1382725.3987,2080.0,4484808.0,668903.6578,0.0,44068.34,44159.37,43956.3,44010.49,528.16368,23272604.7195006,21458.0,276.03745,12165449.5303756,0.0
2022-02-16 23:00:00,1.0556,1.0605,1.0336,1.0421,547607.0,2022-02-16 23:59:59.999,572640.0639,2457.0,231913.0,242440.0052,0.0,96.07,96.85,94.98,95.32,77016.48,7407612.2971,20947.0,31608.07,3041716.9451,0.0,1.846,1.856,1.833,1.836,1485065.2,2741323.5188,5160.0,664214.9,1226478.2345,0.0,3136.26,3156.99,3116.96,3122.3,9363.8281,29398311.33417,21074.0,4154.7378,13044783.992305,0.0,4.2213,4.2388,4.1565,4.1755,967120.0,4062369.652,7564.0,527704.0,2218255.4322,0.0,56.3,56.73,55.88,56.04,62172.12,3501176.2823,5206.0,26339.39,1484502.4226,0.0,1.085,1.092,1.081,1.082,2748476.5,2987514.1003,3704.0,1043879.9,1135248.5629,0.0,0.1491,0.1501,0.1486,0.1487,11200546.0,1673443.7153,2236.0,6236277.0,932421.3787,0.0,44010.5,44168.64,43823.09,43873.56,648.48745,28543006.976896,20738.0,286.30323,12597775.8328563,0.0
2022-02-17 00:00:00,1.0421,1.0567,1.0377,1.0542,484724.0,2022-02-17 00:59:59.999,508037.3558,1811.0,258173.0,270723.8538,0.0,95.33,98.73,95.28,98.32,220770.17,21573611.955,60716.0,125241.74,12236521.094,0.0,1.836,1.856,1.833,1.852,2304777.6,4252551.7558,6677.0,1311013.5,2419451.5004,0.0,3122.31,3154.88,3121.89,3150.99,8893.4422,27889690.125289,19732.0,4624.3853,14501544.826824,0.0,4.1737,4.2506,4.157,4.2335,1594203.0,6688256.2912,12949.0,931026.0,3905099.5757,0.0,56.05,56.6,56.02,56.41,69689.07,3922619.7277,5731.0,33805.92,1903204.9557,0.0,1.083,1.091,1.081,1.089,2952160.0,3205823.3615,4307.0,1665801.7,1809314.2081,0.0,0.1487,0.15,0.1486,0.1498,9707099.0,1449258.3312,2207.0,6525802.0,974554.3448,0.0,43873.56,44100.23,43822.28,44060.74,840.53758,36935543.92313,25425.0,431.18158,18943729.2465347,0.0
2022-02-17 01:00:00,1.053,1.0628,1.0449,1.0594,300785.0,2022-02-17 01:59:59.999,317410.5557,1372.0,151135.0,159584.9104,0.0,98.34,98.77,97.27,98.35,113265.71,11100342.0861,21091.0,55418.15,5434983.3466,0.0,1.852,1.864,1.842,1.847,1409394.3,2612532.3195,5016.0,701904.7,1301449.4803,0.0,3151.0,3160.0,3135.71,3142.48,9314.028,29314091.309862,19814.0,4150.9723,13062530.18949,0.0,4.2323,4.2325,4.1757,4.189,1016478.0,4270846.0084,9604.0,573695.0,2410658.8505,0.0,56.41,56.63,56.18,56.36,44778.54,2525109.0857,3626.0,22681.27,1279096.6086,0.0,1.09,1.092,1.087,1.089,1878196.5,2046812.5963,2980.0,884560.2,964247.502,0.0,0.1499,0.15,0.1493,0.1495,7816586.0,1169838.1943,1604.0,3531919.0,528655.0047,0.0,44060.75,44164.71,43968.58,44006.09,798.9191,35198246.0520401,24262.0,282.13961,12430701.8435304,0.0
2022-02-17 02:00:00,1.0594,1.0653,1.0401,1.0616,468788.0,2022-02-17 02:59:59.999,495219.563,1511.0,196451.0,207794.3985,0.0,98.34,98.38,97.2,98.2,83606.29,8183959.5364,17489.0,39164.34,3835112.8123,0.0,1.848,1.849,1.831,1.84,1555155.4,2858674.0311,5470.0,654937.0,1203855.9939,0.0,3142.48,3150.9,3118.45,3132.55,9576.4939,30003821.464466,16670.0,4418.5092,13843505.026724,0.0,4.189,4.1987,4.1578,4.1871,1119474.0,4675946.9877,8568.0,678212.0,2833081.2008,0.0,56.37,56.46,55.67,55.89,97383.41,5453139.8689,5443.0,41984.61,2352837.5264,0.0,1.089,1.091,1.085,1.087,1426882.0,1552469.5414,2779.0,653232.0,710951.9546,0.0,0.1495,0.1497,0.1488,0.1494,8373477.0,1249813.5461,1859.0,4279916.0,638938.0358,0.0,44006.09,44095.73,43824.68,43995.48,848.1442,37275896.5514978,24929.0,398.99273,17532099.80786,0.0
2022-02-17 03:00:00,1.06,1.0616,1.0184,1.0241,561766.0,2022-02-17 03:59:59.999,581729.6931,2548.0,161848.0,168054.0081,0.0,98.19,98.24,94.75,94.79,131238.55,12637777.1851,32366.0,52862.63,5090608.7469,0.0,1.84,1.842,1.806,1.807,2987460.0,5459081.359,10399.0,1021933.3,1866943.4524,0.0,3132.56,3133.35,3083.23,3083.85,15013.6938,46623607.337853,29421.0,6745.5917,20951979.672048,0.0,4.1871,4.1892,4.0736,4.0807,1640689.0,6777782.3184,13528.0,846655.0,3499403.6297,0.0,55.9,56.08,55.68,55.7,47764.21,2671748.55,3701.0,22314.25,1248302.2413,0.0,1.087,1.094,1.077,1.079,5062255.2,5498032.6325,6327.0,2691169.0,2928763.8794,0.0,0.1495,0.1495,0.1478,0.1479,11413655.0,1697412.0438,2678.0,5602504.0,833176.1931,0.0,43995.48,44010.0,43575.04,43583.05,1057.71326,46346295.3665679,30818.0,413.5404,18127613.1724862,0.0
2022-02-17 04:00:00,1.0232,1.0319,1.0029,1.0183,822369.0,2022-02-17 04:59:59.999,836882.7926,4122.0,343569.0,350558.5744,0.0,94.81,95.88,93.0,94.92,236772.47,22350627.4038,57098.0,99012.49,9372253.3343,0.0,1.807,1.817,1.78,1.811,3761987.0,6764922.7206,28776.0,1754710.5,3157248.1911,0.0,3083.85,3083.86,3050.02,3065.0,24156.0572,74108806.628212,51862.0,10376.6812,31837432.262208,0.0,4.0805,4.1157,4.0045,4.0937,2787126.0,11320077.0292,23322.0,1480248.0,6014416.2603,0.0,55.69,55.93,55.13,55.88,88480.04,4913008.81,8280.0,40811.89,2266946.3688,0.0,1.079,1.079,1.061,1.07,6063955.7,6480743.2521,12842.0,2367847.3,2531180.656,0.0,0.1478,0.1479,0.1463,0.1476,34899600.0,5136172.2457,8554.0,17044683.0,2508861.8684,0.0,43580.0,43710.42,43350.0,43615.72,2088.95628,90913031.5772267,41936.0,785.69505,34207244.0252532,0.0
2022-02-17 05:00:00,1.0172,1.031,1.0144,1.0263,232840.0,2022-02-17 05:59:59.999,238172.6976,1297.0,121932.0,124803.5715,0.0,94.93,95.09,93.95,94.14,105966.07,10016675.2539,21191.0,45000.4,4253375.5222,0.0,1.811,1.812,1.789,1.803,1876087.3,3377000.5267,6539.0,815964.8,1469916.71,0.0,3065.01,3075.32,3050.0,3068.92,10158.2663,31139698.893876,28071.0,5063.8511,15524959.58131,0.0,4.0939,4.1142,4.0676,4.0829,1153872.0,4720600.5488,9459.0,633301.0,2590908.1212,0.0,55.88,56.23,55.5,55.58,86180.47,4810021.5041,17846.0,45138.07,2519577.3886,0.0,1.069,1.077,1.066,1.07,3305729.7,3543406.0098,5070.0,1669266.7,1790213.7482,0.0,0.1475,0.1476,0.1469,0.147,17867786.0,2629380.082,2998.0,7734413.0,1138280.6764,0.0,43615.72,43707.77,43514.77,43617.4,544.39246,23748127.2608206,21485.0,244.86408,10682088.0913045,0.0
2022-02-17 06:00:00,1.0274,1.0413,1.0237,1.0353,329508.0,2022-02-17 06:59:59.999,340467.1459,1484.0,185447.0,191775.451,0.0,94.16,95.26,93.71,94.7,63435.81,5994281.0522,17180.0,35909.35,3394040.9976,0.0,1.803,1.833,1.798,1.824,1522300.0,2766734.2582,7972.0,879431.9,1597053.1069,0.0,3068.91,3105.89,3063.21,3098.97,13999.8918,43281000.228506,23130.0,7306.2264,22583932.477313,0.0,4.0829,4.1276,4.0715,4.1077,1169476.0,4794155.4231,8912.0,682843.0,2799399.1988,0.0,55.57,56.26,55.5,56.18,67299.39,3765409.1643,5066.0,36339.15,2032994.8548,0.0,1.069,1.081,1.068,1.079,3247781.4,3493130.1279,5097.0,2076366.9,2233005.246,0.0,0.147,0.1482,0.1469,0.148,7903364.0,1167814.6841,2115.0,4466506.0,659899.2927,0.0,43617.41,43900.56,43573.5,43838.8,812.00255,35537411.5294126,23649.0,402.30691,17607249.4739962,0.0
2022-02-17 07:00:00,1.0353,1.0354,1.0131,1.0324,424330.0,2022-02-17 07:59:59.999,433927.1418,2155.0,197020.0,201333.3603,0.0,94.7,94.89,93.9,94.63,45926.86,4334318.044,14894.0,22629.15,2136425.778,0.0,1.823,1.828,1.813,1.828,1058640.8,1925732.0926,8945.0,569357.0,1035802.5234,0.0,3098.96,3112.0,3080.0,3109.28,10661.6533,32999511.9951,18962.0,5608.2894,17360842.209858,0.0,4.1078,4.13,4.0853,4.1242,1386928.0,5691152.0761,9242.0,860797.0,3531330.1378,0.0,56.18,56.85,56.13,56.79,97510.46,5502095.4207,11267.0,54659.6,3084270.7194,0.0,1.08,1.083,1.075,1.082,2137969.3,2306607.7891,3818.0,1086786.9,1172686.1269,0.0,0.148,0.1498,0.1475,0.1492,21353175.0,3176457.337,4689.0,10758547.0,1600994.654,0.0,43838.8,43950.0,43750.98,43919.46,613.03626,26869107.5258576,21499.0,322.32176,14125173.9609382,0.0
2022-02-17 08:00:00,1.0325,1.04,0.9975,1.0092,984538.0,2022-02-17 08:59:59.999,999594.7668,4488.0,392667.0,399718.7346,0.0,94.65,94.77,92.18,93.22,125932.31,11753529.0567,27671.0,52967.29,4945672.9403,0.0,1.827,1.834,1.784,1.799,3386064.7,6108188.7112,12452.0,1667806.6,3007997.676,0.0,3109.27,3137.32,3029.44,3065.11,41299.4954,127167010.585119,69736.0,19192.8204,59184869.344724,0.0,4.1247,4.1308,4.0287,4.0534,2497769.0,10163376.3688,18191.0,1323396.0,5384133.6878,0.0,56.79,57.16,55.67,56.0,209619.76,11817063.0819,15399.0,100071.08,5648418.1163,0.0,1.081,1.085,1.062,1.07,5981013.3,6411475.007,9963.0,2787609.5,2990088.5641,0.0,0.1491,0.1496,0.1467,0.1483,34315761.0,5082006.9411,6868.0,15491200.0,2295466.1994,0.0,43919.46,44022.36,43330.0,43468.21,2269.05556,98905878.7486984,49399.0,1069.67279,46628086.9845507,0.0
2022-02-17 09:00:00,1.0083,1.0192,0.9913,1.0026,827733.0,2022-02-17 09:59:59.999,830763.2808,4076.0,408831.0,410757.7386,0.0,93.21,93.7,91.69,92.96,161561.52,14965411.0589,27276.0,76246.15,7068288.946,0.0,1.798,1.809,1.774,1.799,3174846.7,5680761.0573,16346.0,1386668.3,2482412.3997,0.0,3065.11,3076.55,3035.0,3060.44,16448.8167,50261042.444202,31180.0,7591.8709,23210537.757615,0.0,4.0534,4.0674,3.983,4.0401,2534625.0,10201502.8155,19263.0,1301690.0,5240002.4407,0.0,56.0,56.18,55.34,55.54,107960.33,6005536.7899,6907.0,43311.43,2409328.8406,0.0,1.07,1.074,1.055,1.068,6000991.6,6384742.9592,10061.0,2645684.4,2817676.6992,0.0,0.1483,0.1487,0.1461,0.1474,28956065.0,4263871.8983,5650.0,12230282.0,1800465.8369,0.0,43468.21,43529.79,42900.0,43216.34,2175.1604,93953210.5273894,56737.0,951.13688,41098631.6012078,0.0
2022-02-17 10:00:00,1.0023,1.0129,0.9879,0.9939,549819.0,2022-02-17 10:59:59.999,550758.1867,2624.0,218743.0,219788.1719,0.0,92.96,93.58,92.2,92.61,70163.36,6524845.9127,11223.0,34550.5,3215989.9525,0.0,1.798,1.807,1.781,1.788,1771944.2,3184406.2708,16050.0,735399.5,1321881.1984,0.0,3060.43,3076.96,3037.85,3049.71,11645.1415,35620912.588326,20211.0,4465.7147,13669936.033807,0.0,4.0399,4.0658,4.0046,4.0196,1417374.0,5725363.3448,10780.0,757915.0,3061217.4449,0.0,55.54,55.96,55.45,55.57,51740.97,2884043.2552,10899.0,22590.72,1259334.2093,0.0,1.067,1.075,1.062,1.066,3030271.6,3241139.7295,6089.0,1426352.3,1526266.4682,0.0,0.1473,0.1478,0.1463,0.1466,15635612.0,2299955.7485,2919.0,6283481.0,924568.2756,0.0,43216.33,43342.0,42925.06,43049.99,1239.40185,53524590.4063343,32380.0,563.23625,24328518.7873654,0.0
2022-02-17 11:00:00,0.9938,1.008,0.992,1.0066,486786.0,2022-02-17 11:59:59.999,487536.3266,2169.0,272896.0,273414.4295,0.0,92.61,93.45,92.4,92.85,57577.04,5354523.2778,8067.0,34446.5,3204493.0691,0.0,1.788,1.796,1.782,1.789,1858979.9,3326282.2144,7562.0,827277.6,1480782.9888,0.0,3049.72,3067.62,3042.95,3065.52,8844.4076,27031063.899828,19313.0,3949.9714,12070808.597306,0.0,4.0192,4.0513,4.0087,4.0281,1167220.0,4705561.8609,10682.0,660727.0,2663632.341,0.0,55.56,55.87,55.43,55.69,50774.84,2826293.8339,3715.0,22741.65,1265732.7087,0.0,1.066,1.07,1.064,1.069,2568227.2,2741119.1585,4419.0,1225963.0,1308945.9896,0.0,0.1466,0.1474,0.1464,0.1473,12036996.0,1768198.5713,2788.0,5090533.0,748011.0375,0.0,43050.0,43207.47,42977.67,43164.05,1405.48148,60579904.4047497,32562.0,794.03411,34224399.0379225,0.0
2022-02-17 12:00:00,1.0069,1.032,1.0036,1.0193,958278.0,2022-02-17 12:59:59.999,976438.7166,4104.0,512140.0,521797.544,0.0,92.87,93.71,92.0,92.54,91033.34,8464525.0769,12735.0,43447.97,4046223.6249,0.0,1.788,1.799,1.782,1.787,1738639.1,3118782.6995,7648.0,906087.0,1626484.5343,0.0,3065.53,3086.76,3056.54,3063.75,16334.831,50238284.487815,24421.0,9525.0696,29296011.513959,0.0,4.0287,4.0568,4.0204,4.0298,1166176.0,4712098.2913,9522.0,677327.0,2737011.6912,0.0,55.69,56.5,55.65,56.07,93388.58,5239512.581,6994.0,48239.28,2705681.6153,0.0,1.069,1.075,1.068,1.071,2931573.9,3141978.0512,4174.0,1634433.8,1752234.5005,0.0,0.1473,0.148,0.1467,0.147,14765535.0,2176806.5237,2697.0,7514269.0,1107847.6008,0.0,43164.05,43340.65,43140.57,43213.25,1024.17387,44320077.8925441,29445.0,499.20017,21602955.2945283,0.0
2022-02-17 13:00:00,1.0199,1.0235,0.9879,0.9936,868758.0,2022-02-17 13:59:59.999,868741.6662,4062.0,304802.0,305040.5454,0.0,92.58,92.9,90.33,91.32,240929.21,21997376.3378,37731.0,101735.5,9291960.9801,0.0,1.786,1.789,1.745,1.75,6377745.8,11236147.3115,20077.0,2647258.3,4663118.1092,0.0,3063.75,3071.81,2985.98,2994.15,38460.4247,116201918.456568,62776.0,15685.5391,47413090.825124,0.0,4.0298,4.045,3.9371,3.962,3153574.0,12553224.8353,25806.0,1589448.0,6326392.0681,0.0,56.07,56.28,54.75,55.02,195880.04,10845339.1004,13443.0,81475.23,4510814.0518,0.0,1.071,1.073,1.054,1.057,7473853.6,7921252.9213,10849.0,3301148.5,3499311.2106,0.0,0.147,0.1473,0.1439,0.1452,74404771.0,10808570.9457,14463.0,32824563.0,4767309.1054,0.0,43213.26,43289.92,42142.27,42239.99,4651.47287,197930076.8237316,89788.0,2118.02207,90110694.3384213,0.0
2022-02-17 14:00:00,0.9936,1.0199,0.9813,0.9867,890215.0,2022-02-17 14:59:59.999,888395.6265,3743.0,414284.0,414602.3667,0.0,91.31,92.18,90.0,90.25,174872.24,15948896.9842,27483.0,76014.32,6945090.2525,0.0,1.749,1.763,1.723,1.733,5870983.3,10259774.6033,30926.0,2568507.9,4491269.8664,0.0,2994.15,3017.51,2961.31,2973.73,33937.9763,101597022.171422,55963.0,15939.9663,47737759.186326,0.0,3.9619,4.0093,3.911,3.9383,3140292.0,12449264.6075,25421.0,1692650.0,6713970.1581,0.0,55.01,55.41,53.94,54.08,240683.51,13127417.4118,14707.0,110782.55,6044785.4924,0.0,1.056,1.064,1.042,1.047,7856666.9,8268606.0661,13723.0,3276078.1,3450480.5793,0.0,0.1453,0.1459,0.143,0.1436,42145714.0,6095125.3027,8020.0,19217653.0,2780063.8208,0.0,42239.99,42392.0,41837.61,41926.31,4306.15186,181484766.1458574,81741.0,1941.29102,81836149.9774316,0.0
2022-02-17 15:00:00,0.9875,0.9992,0.9787,0.995,532294.0,2022-02-17 15:59:59.999,526732.715,2731.0,234710.0,232557.9518,0.0,90.27,91.19,89.78,91.09,142845.05,12944554.2068,25800.0,67537.11,6122564.0252,0.0,1.733,1.75,1.727,1.744,3757054.1,6533919.7248,20363.0,1934566.4,3365735.5057,0.0,2973.73,2994.81,2965.81,2989.26,22855.4587,68161306.048725,38227.0,11193.8489,33381775.108584,0.0,3.9383,3.969,3.9044,3.9557,2438554.0,9606179.7738,21551.0,1328274.0,5233256.7966,0.0,54.08,54.43,53.87,54.31,121824.62,6593488.3253,14386.0,57337.26,3104142.0771,0.0,1.047,1.053,1.044,1.051,5331519.1,5593178.5018,8218.0,2672426.8,2803864.2995,0.0,0.1435,0.1443,0.143,0.1442,34428773.0,4949280.9689,5836.0,18838081.0,2709200.2094,0.0,41926.31,42131.05,41700.0,41925.44,2835.5631,118898554.5101827,54560.0,1289.38124,54078636.1682759,0.0
2022-02-17 16:00:00,0.9955,1.0235,0.9849,1.0013,936744.0,2022-02-17 16:59:59.999,938356.6262,4057.0,506651.0,508233.1888,0.0,91.09,91.67,90.16,90.37,116881.79,10625406.8308,26562.0,59403.73,5400823.6121,0.0,1.745,1.756,1.733,1.746,3374723.4,5888853.9446,14208.0,1741643.6,3040229.4628,0.0,2989.26,3005.75,2964.95,2981.18,38790.7488,115676576.707875,43659.0,23717.7765,70669322.5352,0.0,3.9562,3.989,3.9166,3.964,2451941.0,9718044.6852,20761.0,1325190.0,5252413.4387,0.0,54.31,54.51,53.91,54.12,125170.8,6784626.1655,7101.0,57031.12,3093441.0595,0.0,1.051,1.057,1.044,1.053,4642547.0,4880001.0319,7276.0,2160020.9,2271826.8143,0.0,0.1442,0.1449,0.1435,0.1444,26066575.0,3763772.9689,4648.0,12770532.0,1844429.5469,0.0,41925.44,42111.0,41641.0,41979.68,2740.66126,114941592.8506527,51782.0,1394.55885,58496349.3680323,0.0
2022-02-17 17:00:00,1.0036,1.0056,0.985,0.9867,464291.0,2022-02-17 17:59:59.999,462100.9676,2109.0,180997.0,180555.7336,0.0,90.37,90.52,88.35,88.52,155018.4,13854199.4006,23514.0,72544.16,6480814.1297,0.0,1.747,1.748,1.712,1.724,2550196.2,4414043.7161,10315.0,1156957.0,2004830.6502,0.0,2981.18,2983.63,2934.58,2950.21,21233.7397,62848064.684836,38966.0,8605.2633,25470692.683229,0.0,3.9636,3.9648,3.8901,3.9056,1938517.0,7614441.8478,17521.0,973594.0,3826371.1029,0.0,54.12,54.19,53.55,53.71,101462.77,5463416.3332,6322.0,37542.22,2021655.847,0.0,1.053,1.053,1.039,1.042,3621135.1,3786766.8173,6515.0,1461109.9,1529338.7713,0.0,0.1444,0.1445,0.1426,0.143,29714665.0,4267066.9065,4689.0,14935362.0,2144614.9697,0.0,41979.68,41995.2,41600.0,41746.21,1542.85074,64494554.0582343,38459.0,721.05731,30145631.3491477,0.0
